game_id,home_expected_qb_epa,home_baseline_qb_epa,home_expected_qb_name,home_baseline_qb_name,home_depth_chart_date,home_qb_context_source,home_baseline_qb_source,home_qb_context_confidence,away_expected_qb_epa,away_baseline_qb_epa,away_expected_qb_name,away_baseline_qb_name,away_depth_chart_date,away_qb_context_source,away_baseline_qb_source,away_qb_context_confidence
2026_03_ATL_GB,0.09452754473577524,0.08732605152394392,Jordan Love,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.015383701221028617,-0.06276079028738688,Michael Penix Jr.,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_CAR_CLE,-0.08420953531391594,-0.19860676294465146,Deshaun Watson,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.013476220366591258,-0.018814529361995066,Bryce Young,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_CIN_PIT,-0.09844849296081773,-0.10107287148698818,Aaron Rodgers,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.05344531873005878,0.005120413466005897,Joe Burrow,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_HOU_IND,-0.021460626123922185,-0.043860334762899154,Daniel Jones,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.025506166203004957,-0.04833577888083201,C.J. Stroud,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_KC_MIA,0.015279331343731503,-0.018395837598023605,Malik Willis,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.06449215641841975,-0.007830079924026765,Patrick Mahomes,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_LAC_BUF,0.11704764576895998,0.1408031469222911,Josh Allen,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.037178015229943774,-0.08742088924913835,Justin Herbert,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_NE_JAX,0.053959069291698976,0.05895714332746715,Trevor Lawrence,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.008157007529497518,-0.003795950862426003,Drake Maye,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_NYJ_DET,0.12709378503436947,0.12145484224916277,Jared Goff,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.059725947437617055,-0.10973667650741237,Geno Smith,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_SEA_WAS,-0.018057685007423534,-0.004692126071758435,Marcus Mariota,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,availability-filtered+embedded-baseline,0.04179312795106446,0.07705953515865184,Sam Darnold,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_03_TEN_NYG,-0.0688139182257618,-0.03221385076572389,Jameis Winston,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.12448979753238149,-0.1452623911489918,Cam Ward,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
