game_id,season,week,away_team,home_team,predicted_home_margin,spread_line,spread_edge,spread_side,predicted_total,total_line,total_edge,total_side,projected_away_score,projected_home_score,spread_model,total_model,game_type,gameday,weekday,gametime,away_score,home_score,location_x,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds,under_odds,over_odds,div_game,roof_x,surface_x,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium_x,home_expected_qb_epa,home_baseline_qb_epa,home_expected_qb_name,home_baseline_qb_name,home_depth_chart_date,home_qb_context_source,home_baseline_qb_source,home_qb_context_confidence,away_expected_qb_epa,away_baseline_qb_epa,away_expected_qb_name,away_baseline_qb_name,away_depth_chart_date,away_qb_context_source,away_baseline_qb_source,away_qb_context_confidence,home_qb_change_points,away_qb_change_points,market_home_margin,home_injury_players_reported,home_injury_out_count,home_injury_doubtful_count,home_injury_questionable_count,home_injury_unknown_count,home_injury_report_date,home_injury_source,home_injury_auto_points,away_injury_players_reported,away_injury_out_count,away_injury_doubtful_count,away_injury_questionable_count,away_injury_unknown_count,away_injury_report_date,away_injury_source,away_injury_auto_points,location_y,roof_y,surface_y,stadium_y,weather_available,weather_source,forecast_time_utc,temperature_f,wind_mph,wind_gust_mph,precipitation_probability_pct,precipitation_in,weather_code,weather_auto_points
2026_03_ATL_GB,2026,3,ATL,GB,4.435848398202072,-4.5,-0.06415160179792778,ATL,45.560532893556925,43.5,2.0605328935569247,OVER,20.562342247677428,24.998190645879497,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-24,Thursday,20:15,35.0,14.0,Home,-21.0,49.0,0.0,2026092400,60210.0,,202609240gnb,30638.0,401872948,7051.0,4,4,190.0,-230.0,-108.0,-112.0,-118.0,-102.0,0,outdoors,grass,61.0,5.0,00-0039917,00-0036264,Michael Penix Jr.,Jordan Love,Raheem Morris,Matt LaFleur,Shawn Smith,GNB00,Lambeau Field,0.09452754473577524,0.08732605152394392,Jordan Love,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.015383701221028617,-0.06276079028738688,Michael Penix Jr.,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.07066249169313128,0.7667693795788745,4.5,25,5,0,1,0,2026-09-25 04:52:00+00:00,espn,0.0,25,6,0,0,1,2026-09-25 04:46:00+00:00,espn,0.0,Home,outdoors,grass,Lambeau Field,True,open-meteo,2026-09-25 00:00:00+00:00,61.4,1.8,6.0,0,0.0,1,0.0
2026_03_CAR_CLE,2026,3,CAR,CLE,-1.281132836678692,2.5,1.218867163321308,CLE,40.65240584189627,42.5,-1.8475941581037318,UNDER,20.96676933928748,19.685636502608787,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092701,60212.0,,202609270cle,30640.0,401872949,7053.0,7,7,-148.0,124.0,-118.0,-102.0,-112.0,-108.0,0,outdoors,grass,,,00-0039150,00-0033537,Bryce Young,Deshaun Watson,Dave Canales,Todd Monken,,CLE00,Huntington Bank Field,-0.08420953531391594,-0.19860676294465146,Deshaun Watson,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.013476220366591258,-0.018814529361995066,Bryce Young,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,1.1224884769583032,0.05238055552470125,-2.5,25,0,0,4,0,2026-09-24 20:35:00+00:00,espn,0.0,25,0,0,5,1,2026-09-24 22:34:00+00:00,espn,0.0,Home,outdoors,grass,Huntington Bank Field,True,open-meteo,2026-09-27 17:00:00+00:00,67.0,12.1,15.7,0,0.0,0,0.0
2026_03_CIN_PIT,2026,3,CIN,PIT,-0.28140595401295754,3.5,3.2185940459870426,PIT,41.550291861712324,42.5,-0.9497081382876758,UNDER,20.915848907862642,20.634442953849682,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092707,60218.0,,202609270pit,30646.0,401872950,7059.0,7,7,-175.0,145.0,-110.0,-110.0,-110.0,-110.0,1,outdoors,grass,,,00-0036442,00-0023459,Joe Burrow,Aaron Rodgers,Zac Taylor,Mike McCarthy,,PIT00,Acrisure Stadium,-0.09844849296081773,-0.10107287148698818,Aaron Rodgers,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.05344531873005878,0.005120413466005897,Joe Burrow,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.0257509269744897,0.47417363543193974,-3.5,25,0,0,6,0,2026-09-24 20:50:00+00:00,espn,0.0,25,1,0,1,0,2026-09-25 00:38:00+00:00,espn,0.0,Home,outdoors,grass,Acrisure Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,70.7,10.1,17.7,0,0.0,3,0.0
2026_03_HOU_IND,2026,3,HOU,IND,-0.2447264297967316,1.5,1.2552735702032685,IND,44.084942174830296,42.5,1.5849421748302959,OVER,22.164834302313515,21.92010787251678,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092703,60214.0,,202609270clt,30642.0,401872951,7055.0,7,7,-125.0,105.0,-118.0,-102.0,-108.0,-112.0,1,,fieldturf,,,00-0039163,00-0035710,C.J. Stroud,Daniel Jones,DeMeco Ryans,Shane Steichen,,IND00,Lucas Oil Stadium,-0.021460626123922185,-0.043860334762899154,Daniel Jones,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.025506166203004957,-0.04833577888083201,C.J. Stroud,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.21979042110736982,0.2240087255173746,-1.5,25,1,0,2,1,2026-09-24 21:53:00+00:00,espn,0.0,25,1,0,5,1,2026-09-25 02:15:00+00:00,espn,0.0,Home,,fieldturf,Lucas Oil Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,71.1,5.1,7.2,0,0.0,3,0.0
2026_03_KC_MIA,2026,3,KC,MIA,-8.33686517435091,10.5,2.16313482564909,MIA,44.53042106805453,45.5,-0.9695789319454704,UNDER,26.43364312120272,18.09677794685181,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092705,60216.0,,202609270mia,30644.0,401872952,7057.0,7,7,-650.0,470.0,-112.0,-108.0,-105.0,-115.0,0,outdoors,grass,,,00-0033873,00-0038128,Patrick Mahomes,Malik Willis,Andy Reid,Jeff Hafley,,MIA00,Hard Rock Stadium,0.015279331343731503,-0.018395837598023605,Malik Willis,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.06449215641841975,-0.007830079924026765,Patrick Mahomes,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.33042749269028954,0.7096402474393537,-10.5,25,0,0,7,1,2026-09-25 02:07:00+00:00,espn,0.0,25,0,0,2,1,2026-09-24 20:59:00+00:00,espn,0.0,Home,outdoors,grass,Hard Rock Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,88.3,3.0,6.5,1,0.0,0,0.0
2026_03_LAC_BUF,2026,3,LAC,BUF,7.6024639618536325,-7.0,0.6024639618536325,BUF,51.71158147913932,50.5,1.2115814791393191,OVER,22.054558758642845,29.657022720496474,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092700,60211.0,,202609270buf,30639.0,401872953,7052.0,7,10,270.0,-340.0,-108.0,-112.0,-115.0,-105.0,0,outdoors,a_turf,,,00-0036355,00-0034857,Justin Herbert,Josh Allen,Jim Harbaugh,Sean McDermott,,BUF00,Highmark Stadium,0.11704764576895998,0.1408031469222911,Josh Allen,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.037178015229943774,-0.08742088924913835,Justin Herbert,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.23309372841671552,0.49299312845114107,7.0,25,0,0,6,0,2026-09-25 01:14:00+00:00,espn,0.0,25,1,2,5,1,2026-09-25 02:25:00+00:00,espn,0.0,Home,outdoors,a_turf,Highmark Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,67.3,15.8,21.5,0,0.0,3,0.0
2026_03_NE_JAX,2026,3,NE,JAX,1.2591281144998907,-3.0,-1.7408718855001093,NE,47.85405829681671,46.5,1.35405829681671,OVER,23.29746509115841,24.5565932056583,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092704,60215.0,,202609270jax,30643.0,401872957,7056.0,7,7,130.0,-155.0,-115.0,-105.0,-115.0,-105.0,0,outdoors,grass,,,00-0039851,00-0036971,Drake Maye,Trevor Lawrence,Mike Vrabel,Liam Coen,,JAX00,EverBank Stadium,0.053959069291698976,0.05895714332746715,Trevor Lawrence,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.008157007529497518,-0.003795950862426003,Drake Maye,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.049042102053764455,0.11728481833323198,3.0,25,0,0,5,1,2026-09-25 00:54:00+00:00,espn,0.0,25,1,0,6,2,2026-09-25 03:10:00+00:00,espn,0.0,Home,outdoors,grass,EverBank Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,87.3,6.5,8.7,0,0.0,3,0.0
2026_03_NYJ_DET,2026,3,NYJ,DET,1.8454043372658488,-6.5,-4.654595662734151,NYJ,47.90876225591607,47.5,0.4087622559160735,OVER,23.031678959325113,24.87708329659096,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092702,60213.0,,202609270det,30641.0,401872954,7054.0,7,10,240.0,-298.0,-110.0,-110.0,-108.0,-112.0,0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Aaron Glenn,Dan Campbell,,DET00,Ford Field,0.12709378503436947,0.12145484224916277,Jared Goff,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.059725947437617055,-0.10973667650741237,Geno Smith,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.055330434397005177,0.4907152757786456,6.5,25,0,0,5,1,2026-09-25 03:38:00+00:00,espn,0.0,25,0,1,5,3,2026-09-25 00:27:00+00:00,espn,0.0,Home,dome,fieldturf,Ford Field,True,open-meteo,2026-09-27 17:00:00+00:00,72.9,7.5,13.0,0,0.0,0,0.0
2026_03_SEA_WAS,2026,3,SEA,WAS,-7.235336632150291,7.5,0.26466336784970856,WAS,39.916168211060096,40.5,-0.5838317889399036,UNDER,23.575752421605195,16.3404157894549,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092708,60219.0,,202609270was,30647.0,401872955,7060.0,7,7,-355.0,280.0,-108.0,-112.0,-118.0,-102.0,0,outdoors,grass,,,00-0035704,00-0039910,Drew Lock,Jayden Daniels,Mike Macdonald,Dan Quinn,,WAS00,Northwest Stadium,-0.018057685007423534,-0.004692126071758435,Marcus Mariota,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,availability-filtered+embedded-baseline,0.04179312795106446,0.07705953515865184,Sam Darnold,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.1311455373885331,-0.34604104080228887,-7.5,25,2,0,9,0,2026-09-25 03:17:00+00:00,espn,0.0,25,1,0,4,1,2026-09-25 02:43:00+00:00,espn,0.0,Home,outdoors,grass,Northwest Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,56.8,15.1,28.0,40,0.118,63,0.0
2026_03_TEN_NYG,2026,3,TEN,NYG,1.0867488686355116,-2.5,-1.4132511313644884,TEN,39.002077183849764,38.5,0.5020771838497637,OVER,18.957664157607127,20.044413026242637,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,,,Home,,,,2026092706,60217.0,,202609270nyg,30645.0,401872956,7058.0,7,6,114.0,-135.0,-102.0,-118.0,-112.0,-108.0,0,outdoors,fieldturf,,,00-0040676,00-0031503,Cam Ward,Jameis Winston,Robert Saleh,John Harbaugh,,NYC01,MetLife Stadium,-0.0688139182257618,-0.03221385076572389,Jameis Winston,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.12448979753238149,-0.1452623911489918,Cam Ward,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.359127181931384,0.20382484308490384,2.5,25,0,0,5,1,2026-09-25 03:13:00+00:00,espn,0.0,25,0,0,6,0,2026-09-25 01:08:00+00:00,espn,0.0,Home,outdoors,fieldturf,MetLife Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,59.2,18.1,39.4,83,0.059,61,0.0
2026_03_ARI_SF,2026,3,ARI,SF,10.414484217716511,-8.5,1.9144842177165113,SF,48.58745120974574,47.5,1.087451209745737,OVER,19.086483496014612,29.500967713731125,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,16:05,,,Home,,,,2026092709,60220.0,,202609270sfo,30648.0,401872958,7061.0,7,7,350.0,-455.0,-112.0,-108.0,-105.0,-115.0,1,outdoors,grass,,,00-0033119,00-0037834,Jacoby Brissett,Brock Purdy,Jonathan Gannon,Kyle Shanahan,,SFO01,Levi's Stadium,0.11263416820088033,0.10115144279771925,Brock Purdy,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.037147763397338024,-0.014470233285565971,Jacoby Brissett,Embedded team QB,2026-09-25 06:02:08+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.11267079820089723,-0.22251646096272973,8.5,25,2,1,4,1,2026-09-25 03:01:00+00:00,espn,0.0,25,0,0,5,1,2026-09-25 03:06:00+00:00,espn,0.0,Home,outdoors,grass,Levi's Stadium,True,open-meteo,2026-09-27 20:00:00+00:00,72.4,6.3,9.8,0,0.0,0,0.0
