season,week,team,player_id,player_name,position_group,status,report_date,source
2026,1,CAR,,Jimmy Horn Jr.,WR,active,2026-08-29 07:09:00+00:00,espn
2026,1,CAR,,Akayleb Evans,CB,questionable,2026-08-29 02:44:00+00:00,espn
2026,1,CAR,,Devin Lloyd,LB,questionable,2026-08-27 23:21:00+00:00,espn
2026,1,CAR,,Haynes King,QB,questionable,2026-08-24 21:24:00+00:00,espn
2026,1,CAR,,Xavier Legette,WR,questionable,2026-08-24 16:42:00+00:00,espn
2026,1,CAR,,Tommy Tremble,TE,active,2026-08-22 18:46:00+00:00,espn
2026,1,CAR,,Ryan Fitzgerald,PK,active,2026-08-22 18:07:00+00:00,espn
2026,1,CAR,,Jaelan Phillips,LB,questionable,2026-08-21 22:37:00+00:00,espn
2026,1,CAR,,Derrick Brown,IDL,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,CHI,,D'Andre Swift,RB,questionable,2026-09-04 00:32:00+00:00,espn
2026,1,CHI,,Rome Odunze,WR,questionable,2026-09-03 22:57:00+00:00,espn
2026,1,CHI,,Roschon Johnson,RB,active,2026-09-03 21:59:00+00:00,espn
2026,1,CHI,,Colston Loveland,TE,active,2026-09-03 19:50:00+00:00,espn
2026,1,CHI,,Caleb Williams,QB,active,2026-09-03 19:23:00+00:00,espn
2026,1,CHI,,Kyle Monangai,RB,questionable,2026-09-02 20:37:00+00:00,espn
2026,1,CHI,,Cole Kmet,TE,active,2026-09-02 13:48:00+00:00,espn
2026,1,CHI,,Jack Sanborn,LB,active,2026-09-02 00:06:00+00:00,espn
2026,1,CHI,,Hayden Large,TE,unknown,2026-09-01 23:40:00+00:00,espn
2026,1,CHI,,Coby Bryant,S,unknown,2026-09-01 23:35:00+00:00,espn
2026,1,CHI,,Luther Burden III,WR,questionable,2026-09-01 18:45:00+00:00,espn
2026,1,CHI,,Dontae Manning,CB,unknown,2026-09-01 00:59:00+00:00,espn
2026,1,CHI,,Ruben Hyppolite II,LB,unknown,2026-09-01 00:58:00+00:00,espn
2026,1,CHI,,Beanie Bishop Jr.,CB,unknown,2026-09-01 00:55:00+00:00,espn
2026,1,CHI,,Tony Fields II,LB,unknown,2026-08-31 23:12:00+00:00,espn
2026,1,CHI,,Noah Sewell,LB,out,2026-08-31 16:31:00+00:00,espn
2026,1,CHI,,Shemar Turner,IDL,out,2026-08-31 16:27:00+00:00,espn
2026,1,CHI,,Kyler Gordon,CB,out,2026-08-31 16:24:00+00:00,espn
2026,1,CHI,,Brittain Brown,RB,unknown,2026-08-31 16:21:00+00:00,espn
2026,1,CHI,,Ray-Ray McCloud III,WR,unknown,2026-08-31 16:16:00+00:00,espn
2026,1,CHI,,Clark Phillips III,CB,active,2026-08-30 15:28:00+00:00,espn
2026,1,CHI,,Jahdae Walker,WR,active,2026-08-30 01:55:00+00:00,espn
2026,1,CHI,,Sam Roush,TE,active,2026-08-30 01:49:00+00:00,espn
2026,1,CHI,,Zavion Thomas,WR,active,2026-08-30 01:46:00+00:00,espn
2026,1,CHI,,Tyson Bagent,QB,active,2026-08-30 01:39:00+00:00,espn
2026,1,CIN,,Joe Burrow,QB,active,2026-09-03 15:51:00+00:00,espn
2026,1,CIN,,Shemar Stewart,EDGE,questionable,2026-09-03 00:08:00+00:00,espn
2026,1,CIN,,Ja'Marr Chase,WR,questionable,2026-09-02 22:12:00+00:00,espn
2026,1,CIN,,Tee Higgins,WR,questionable,2026-09-02 22:02:00+00:00,espn
2026,1,CIN,,Mike Gesicki,TE,active,2026-09-02 18:59:00+00:00,espn
2026,1,CIN,,Chase Brown,RB,active,2026-09-02 18:42:00+00:00,espn
2026,1,CIN,,Brian Parker II,OT,unknown,2026-08-31 22:55:00+00:00,espn
2026,1,CIN,,Ja'Sir Taylor,CB,unknown,2026-08-31 22:51:00+00:00,espn
2026,1,CIN,,Dohnte Meyers,WR,active,2026-08-30 17:00:00+00:00,espn
2026,1,CIN,,Colbie Young,WR,active,2026-08-29 03:47:00+00:00,espn
2026,1,CIN,,Tahj Brooks,RB,active,2026-08-29 03:43:00+00:00,espn
2026,1,CIN,,Evan McPherson,PK,active,2026-08-29 03:36:00+00:00,espn
2026,1,CIN,,Bryan Cook,S,active,2026-08-25 23:48:00+00:00,espn
2026,1,CIN,,Samaje Perine,RB,active,2026-08-24 15:37:00+00:00,espn
2026,1,CIN,,Andrei Iosivas,WR,active,2026-08-24 15:36:00+00:00,espn
2026,1,CIN,,Myles Murphy,EDGE,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,CIN,,Dax Hill,CB,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,CIN,,Kris Jenkins Jr.,IDL,active,2026-08-19 12:07:00+00:00,espn
2026,1,CIN,,Jack Endries,TE,active,2026-08-15 17:49:00+00:00,espn
2026,1,CIN,,B.J. Hill,IDL,active,2026-08-15 15:55:00+00:00,espn
2026,1,CIN,,Cashius Howell,EDGE,active,2026-08-08 23:18:00+00:00,espn
2026,1,CIN,,Erick All Jr.,TE,active,2026-07-30 21:08:00+00:00,espn
2026,1,CIN,,Jonathan Allen,IDL,active,2026-07-30 20:04:00+00:00,espn
2026,1,CIN,,Josh Newton,CB,active,2026-07-30 01:37:00+00:00,espn
2026,1,CIN,,Connor Lew,IOL,active,2026-07-30 01:30:00+00:00,espn
2026,1,CLE,,Jerry Jeudy,WR,active,2026-09-04 15:51:00+00:00,espn
2026,1,CLE,,Dylan Sampson,RB,active,2026-09-03 13:32:00+00:00,espn
2026,1,CLE,,KC Concepcion,WR,active,2026-09-02 23:15:00+00:00,espn
2026,1,CLE,,Sam Williams,LB,active,2026-09-01 23:58:00+00:00,espn
2026,1,CLE,,Kalia Davis,IDL,unknown,2026-09-01 23:39:00+00:00,espn
2026,1,CLE,,Edefuan Ulofoshio,LB,unknown,2026-09-01 01:08:00+00:00,espn
2026,1,CLE,,Elijah Chatman,IDL,unknown,2026-09-01 01:04:00+00:00,espn
2026,1,CLE,,Travis Bell,IDL,unknown,2026-09-01 00:57:00+00:00,espn
2026,1,CLE,,Isaiah Bond,WR,questionable,2026-08-31 19:35:00+00:00,espn
2026,1,CLE,,Dillon Gabriel,QB,unknown,2026-08-31 18:33:00+00:00,espn
2026,1,CLE,,Joe Royer,TE,out,2026-08-30 21:32:00+00:00,espn
2026,1,CLE,,Taylen Green,QB,active,2026-08-30 21:24:00+00:00,espn
2026,1,CLE,,Carson Schwesinger,LB,active,2026-08-29 19:58:00+00:00,espn
2026,1,CLE,,Quinshon Judkins,RB,active,2026-08-29 00:47:00+00:00,espn
2026,1,CLE,,Harold Fannin Jr.,TE,active,2026-08-28 22:48:00+00:00,espn
2026,1,CLE,,Mekhi Blackmon,CB,active,2026-08-28 22:25:00+00:00,espn
2026,1,CLE,,Carsen Ryan,TE,active,2026-08-28 04:06:00+00:00,espn
2026,1,CLE,,Andre Szmyt,PK,active,2026-08-28 03:42:00+00:00,espn
2026,1,CLE,,Maliek Collins,IDL,active,2026-08-24 23:46:00+00:00,espn
2026,1,CLE,,Shedeur Sanders,QB,active,2026-08-24 14:19:00+00:00,espn
2026,1,CLE,,Deshaun Watson,QB,active,2026-08-24 14:06:00+00:00,espn
2026,1,CLE,,Denzel Boston,WR,active,2026-08-24 13:52:00+00:00,espn
2026,1,CLE,,Alex Wright,EDGE,unknown,2026-08-23 18:39:00+00:00,espn
2026,1,CLE,,Derek Barnett,EDGE,active,2026-08-23 18:36:00+00:00,espn
2026,1,CLE,,Jamari Thrash,WR,unknown,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,Camden Brown,WR,active,2026-09-03 19:15:00+00:00,espn
2026,1,DAL,,Ryan Flournoy,WR,active,2026-09-03 01:04:00+00:00,espn
2026,1,DAL,,Jake Ferguson,TE,active,2026-09-03 00:50:00+00:00,espn
2026,1,DAL,,Dak Prescott,QB,active,2026-09-03 00:07:00+00:00,espn
2026,1,DAL,,George Pickens,WR,active,2026-09-02 18:18:00+00:00,espn
2026,1,DAL,,Sam Howell,QB,active,2026-09-01 23:13:00+00:00,espn
2026,1,DAL,,CeeDee Lamb,WR,active,2026-09-01 20:28:00+00:00,espn
2026,1,DAL,,Javonte Williams,RB,active,2026-09-01 17:52:00+00:00,espn
2026,1,DAL,,DJ Rogers,TE,unknown,2026-08-31 22:59:00+00:00,espn
2026,1,DAL,,Devin Moore,CB,unknown,2026-08-31 16:44:00+00:00,espn
2026,1,DAL,,Marist Liufau,LB,unknown,2026-08-31 16:40:00+00:00,espn
2026,1,DAL,,Malik Davis,RB,active,2026-08-30 19:47:00+00:00,espn
2026,1,DAL,,Broderick Jones,OT,active,2026-08-30 04:34:00+00:00,espn
2026,1,DAL,,Brandon Aubrey,PK,active,2026-08-29 03:32:00+00:00,espn
2026,1,DAL,,Kelvin Gilliam Jr.,IDL,unknown,2026-08-26 00:19:00+00:00,espn
2026,1,DAL,,Tyler Guyton,OT,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,Jalen Thompson,S,active,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,Jonathan Bullard,IDL,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,Princeton Fant,TE,unknown,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,Ajani Cornelius,OT,active,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,P.J. Locke,S,active,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,James Houston,LB,active,2026-08-19 12:07:00+00:00,espn
2026,1,DAL,,DeMarvion Overshown,LB,active,2026-08-18 00:56:00+00:00,espn
2026,1,DAL,,Jaishawn Barham,LB,active,2026-08-18 00:32:00+00:00,espn
2026,1,DAL,,Von Miller,LB,active,2026-08-17 23:49:00+00:00,espn
2026,1,DEN,,Courtland Sutton,WR,active,2026-09-04 02:31:00+00:00,espn
2026,1,DEN,,Jonah Coleman,RB,active,2026-09-04 01:24:00+00:00,espn
2026,1,DEN,,Pat Bryant,WR,active,2026-09-04 00:53:00+00:00,espn
2026,1,DEN,,Jaylen Waddle,WR,active,2026-09-03 17:35:00+00:00,espn
2026,1,DEN,,RJ Harvey,RB,active,2026-09-03 17:25:00+00:00,espn
2026,1,DEN,,Jarrett Stidham,QB,active,2026-09-02 23:42:00+00:00,espn
2026,1,DEN,,J.K. Dobbins,RB,active,2026-09-02 23:28:00+00:00,espn
2026,1,DEN,,Drew Sanders,LB,unknown,2026-09-01 00:57:00+00:00,espn
2026,1,DEN,,Jonathon Cooper,LB,out,2026-08-31 23:50:00+00:00,espn
2026,1,DEN,,Nick Gargiulo,IOL,out,2026-08-31 23:24:00+00:00,espn
2026,1,DEN,,Frank Crum,OT,unknown,2026-08-31 23:20:00+00:00,espn
2026,1,DEN,,Riley Moss,CB,questionable,2026-08-31 22:29:00+00:00,espn
2026,1,DEN,,Marvin Mims Jr.,WR,questionable,2026-08-31 22:10:00+00:00,espn
2026,1,DEN,,Caleb Lohner,TE,unknown,2026-08-31 16:50:00+00:00,espn
2026,1,DEN,,Troy Franklin,WR,active,2026-08-29 05:10:00+00:00,espn
2026,1,DEN,,Evan Engram,TE,active,2026-08-23 02:10:00+00:00,espn
2026,1,DEN,,Wil Lutz,PK,active,2026-08-22 19:03:00+00:00,espn
2026,1,DEN,,Levelle Bailey,LB,unknown,2026-08-22 00:29:00+00:00,espn
2026,1,DEN,,Luke Wattenberg,IOL,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,DEN,,Matt Henningsen,EDGE,unknown,2026-08-19 12:07:00+00:00,espn
2026,1,DEN,,Michael Deiter,IOL,unknown,2026-08-19 12:07:00+00:00,espn
2026,1,DEN,,Jordan Turner,LB,active,2026-08-19 12:07:00+00:00,espn
2026,1,DEN,,Alex Forsyth,IOL,active,2026-08-19 12:07:00+00:00,espn
2026,1,DEN,,Nate Adkins,TE,active,2026-08-10 23:21:00+00:00,espn
2026,1,DEN,,Nik Bonitto,LB,active,2026-08-06 22:44:00+00:00,espn
2026,1,DET,,Jahmyr Gibbs,RB,active,2026-09-02 16:15:00+00:00,espn
2026,1,DET,,Jameson Williams,WR,active,2026-09-02 15:51:00+00:00,espn
2026,1,DET,,Jared Goff,QB,active,2026-09-02 15:20:00+00:00,espn
2026,1,DET,,Isiah Pacheco,RB,unknown,2026-09-02 15:10:00+00:00,espn
2026,1,DET,,Amon-Ra St. Brown,WR,active,2026-09-02 15:00:00+00:00,espn
2026,1,DET,,Tyler Conklin,TE,active,2026-09-01 20:27:00+00:00,espn
2026,1,DET,,Michael Niese,IOL,unknown,2026-09-01 01:01:00+00:00,espn
2026,1,DET,,Giovanni Manu,OT,out,2026-08-31 23:13:00+00:00,espn
2026,1,DET,,Cade Mays,IOL,unknown,2026-08-31 02:24:00+00:00,espn
2026,1,DET,,Kerby Joseph,S,out,2026-08-31 01:16:00+00:00,espn
2026,1,DET,,Brian Branch,S,out,2026-08-31 01:09:00+00:00,espn
2026,1,DET,,Jake Bates,PK,active,2026-08-29 21:53:00+00:00,espn
2026,1,DET,,Joshua Dobbs,QB,active,2026-08-29 21:39:00+00:00,espn
2026,1,DET,,Sione Vaki,RB,active,2026-08-29 20:48:00+00:00,espn
2026,1,DET,,Derrick Moore,EDGE,questionable,2026-08-28 01:02:00+00:00,espn
2026,1,DET,,Payton Turner,EDGE,unknown,2026-08-28 00:14:00+00:00,espn
2026,1,DET,,Damone Clark,LB,unknown,2026-08-26 00:11:00+00:00,espn
2026,1,DET,,Sam LaPorta,TE,questionable,2026-08-25 18:59:00+00:00,espn
2026,1,DET,,Jacob Saylors,RB,active,2026-08-22 19:55:00+00:00,espn
2026,1,DET,,Brock Wright,TE,active,2026-08-22 19:37:00+00:00,espn
2026,1,DET,,Ennis Rakestraw Jr.,CB,questionable,2026-08-21 02:11:00+00:00,espn
2026,1,DET,,Jimmy Rolder,LB,questionable,2026-08-21 01:55:00+00:00,espn
2026,1,DET,,Mekhi Wingo,IDL,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,DET,,D.J. Reed,CB,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,DET,,Malcolm Rodriguez,LB,questionable,2026-08-19 12:07:00+00:00,espn
2026,1,GB,,Tucker Kraft,TE,questionable,2026-09-03 20:31:00+00:00,espn
2026,1,GB,,Matthew Golden,WR,active,2026-09-03 18:50:00+00:00,espn
2026,1,GB,,Jordan Love,QB,active,2026-09-03 18:42:00+00:00,espn
2026,1,GB,,Christian Watson,WR,active,2026-09-03 17:41:00+00:00,espn
2026,1,GB,,Jayden Reed,WR,active,2026-09-03 16:54:00+00:00,espn
2026,1,GB,,Chris Brooks,RB,active,2026-09-03 14:22:00+00:00,espn
2026,1,GB,,Javon Bullard,S,active,2026-09-02 23:33:00+00:00,espn
2026,1,GB,,Collin Oliver,EDGE,unknown,2026-09-01 23:27:00+00:00,espn
2026,1,GB,,Savion Williams,WR,unknown,2026-09-01 15:51:00+00:00,espn
2026,1,GB,,Luke Musgrave,TE,out,2026-09-01 15:24:00+00:00,espn
2026,1,GB,,Micah Parsons,EDGE,out,2026-09-01 14:45:00+00:00,espn
2026,1,GB,,Josh Jacobs,RB,out,2026-09-01 14:35:00+00:00,espn
2026,1,GB,,Trey Dean III,S,unknown,2026-09-01 01:04:00+00:00,espn
2026,1,GB,,Matt Orzech,LS,active,2026-09-01 00:24:00+00:00,espn
2026,1,GB,,Jordon Riley,IDL,out,2026-08-31 23:19:00+00:00,espn
2026,1,GB,,Thomas Yassmin,TE,unknown,2026-08-31 23:12:00+00:00,espn
2026,1,GB,,Mark Redman,TE,active,2026-08-30 20:41:00+00:00,espn
2026,1,GB,,MarShawn Lloyd,RB,active,2026-08-30 19:36:00+00:00,espn
2026,1,GB,,J. Michael Sturdivant,WR,active,2026-08-30 18:25:00+00:00,espn
2026,1,GB,,Kaleb Johnson,RB,active,2026-08-30 17:45:00+00:00,espn
2026,1,GB,,Bo Melton,WR,active,2026-08-29 04:18:00+00:00,espn
2026,1,GB,,Jonnu Smith,TE,active,2026-08-27 16:08:00+00:00,espn
2026,1,GB,,Warren Brinson,IDL,questionable,2026-08-25 01:00:00+00:00,espn
2026,1,GB,,Trey Smack,PK,active,2026-08-22 05:31:00+00:00,espn
2026,1,GB,,Johnathan Baldwin II,S,unknown,2026-08-19 12:07:00+00:00,espn
2026,1,HOU,,Tank Dell,WR,unknown,2026-09-04 15:55:00+00:00,espn
2026,1,HOU,,Woody Marks,RB,active,2026-09-03 16:54:00+00:00,espn
2026,1,HOU,,Nico Collins,WR,active,2026-09-03 16:35:00+00:00,espn
2026,1,HOU,,David Montgomery,RB,active,2026-09-03 16:12:00+00:00,espn
2026,1,HOU,,C.J. Stroud,QB,active,2026-09-03 16:01:00+00:00,espn
2026,1,HOU,,Dalton Schultz,TE,active,2026-09-03 00:09:00+00:00,espn
2026,1,HOU,,Sam Hagen,IOL,unknown,2026-09-02 00:13:00+00:00,espn
2026,1,HOU,,Braden Smith,OT,unknown,2026-09-02 00:10:00+00:00,espn
2026,1,HOU,,Brevin Jordan,TE,questionable,2026-09-01 23:36:00+00:00,espn
2026,1,HOU,,Jadeveon Clowney,EDGE,questionable,2026-09-01 23:18:00+00:00,espn
2026,1,HOU,,Kyonte Hamilton,IDL,unknown,2026-09-01 01:14:00+00:00,espn
2026,1,HOU,,Solomon Byrd,EDGE,unknown,2026-09-01 01:08:00+00:00,espn
