season,week,team,player_id,player_name,position_group,status,report_date,source
2026,2,HOU,,Jake Hummel,LB,out,2026-09-18 23:49:00+00:00,espn
2026,2,HOU,,Xavier Hutchinson,WR,active,2026-09-18 22:32:00+00:00,espn
2026,2,HOU,,Jaylin Noel,WR,active,2026-09-18 22:29:00+00:00,espn
2026,2,HOU,,Kayshon Boutte,WR,active,2026-09-18 22:23:00+00:00,espn
2026,2,HOU,,Henry To'oTo'o,LB,unknown,2026-09-16 21:25:00+00:00,espn
2026,2,HOU,,Will Anderson Jr.,EDGE,active,2026-09-16 03:16:00+00:00,espn
2026,2,HOU,,Azeez Al-Shaair,LB,active,2026-09-16 03:05:00+00:00,espn
2026,2,HOU,,Ka'imi Fairbairn,PK,active,2026-09-14 15:36:00+00:00,espn
2026,2,HOU,,Nate Thomas,OT,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Jaden Crumedy,IDL,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Brevin Jordan,TE,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Febechi Nwaiwu,IOL,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Aiden Fisher,LB,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Collin Wright,CB,active,2026-09-14 15:14:00+00:00,espn
2026,2,HOU,,Dalton Schultz,TE,active,2026-09-14 02:58:00+00:00,espn
2026,2,HOU,,Woody Marks,RB,active,2026-09-14 02:08:00+00:00,espn
2026,2,HOU,,C.J. Stroud,QB,active,2026-09-13 23:13:00+00:00,espn
2026,2,HOU,,David Montgomery,RB,active,2026-09-13 20:59:00+00:00,espn
2026,2,HOU,,Kayden McDonald,IDL,unknown,2026-09-12 00:15:00+00:00,espn
2026,2,HOU,,Dominique Robinson,EDGE,active,2026-09-10 00:48:00+00:00,espn
2026,2,HOU,,Jake Hansen,LB,active,2026-09-10 00:44:00+00:00,espn
2026,2,IND,,Keenan Allen,WR,active,2026-09-20 11:19:00+00:00,espn
2026,2,IND,,Anthony Gould,WR,active,2026-09-19 16:37:00+00:00,espn
2026,2,IND,,DJ Giddens,RB,questionable,2026-09-19 00:28:00+00:00,espn
2026,2,IND,,Ashton Dulin,WR,out,2026-09-18 21:59:00+00:00,espn
2026,2,IND,,Alec Pierce,WR,active,2026-09-18 20:01:00+00:00,espn
2026,2,IND,,Austin Ajiake,LB,active,2026-09-18 01:54:00+00:00,espn
2026,2,IND,,Anthony Richardson Sr.,QB,active,2026-09-17 19:53:00+00:00,espn
2026,2,IND,,Spencer Shrader,PK,active,2026-09-15 00:41:00+00:00,espn
2026,2,IND,,Cam Taylor-Britt,CB,active,2026-09-15 00:39:00+00:00,espn
2026,2,IND,,Seth McGowan,RB,active,2026-09-15 00:36:00+00:00,espn
2026,2,IND,,Dalton Tucker,IOL,active,2026-09-14 15:15:00+00:00,espn
2026,2,IND,,George Gumbs Jr.,LB,active,2026-09-14 15:15:00+00:00,espn
2026,2,IND,,Riley Leonard,QB,active,2026-09-14 15:15:00+00:00,espn
2026,2,IND,,Josh Downs,WR,active,2026-09-14 02:03:00+00:00,espn
2026,2,IND,,Daniel Jones,QB,active,2026-09-13 23:49:00+00:00,espn
2026,2,IND,,Tyler Warren,TE,active,2026-09-13 22:39:00+00:00,espn
2026,2,IND,,Jonathan Taylor,RB,active,2026-09-13 21:16:00+00:00,espn
2026,2,IND,,Drew Ogletree,TE,active,2026-09-10 23:20:00+00:00,espn
2026,2,IND,,A.J. Haulcy,S,active,2026-09-10 23:16:00+00:00,espn
2026,2,IND,,Sedrick Van Pran-Granger,IOL,active,2026-09-10 20:05:00+00:00,espn
2026,2,IND,,Sauce Gardner,CB,active,2026-09-09 22:17:00+00:00,espn
2026,2,IND,,Charvarius Ward,CB,active,2026-09-09 22:11:00+00:00,espn
2026,2,IND,,Carson Towt,TE,unknown,2026-09-08 20:42:00+00:00,espn
2026,2,IND,,Sean McKeon,TE,questionable,2026-09-08 20:42:00+00:00,espn
2026,2,IND,,D.J. Montgomery,WR,unknown,2026-08-31 17:16:00+00:00,espn
2026,2,JAX,,Nick Mullens,QB,active,2026-09-19 18:12:00+00:00,espn
2026,2,JAX,,Cole Van Lanen,OT,active,2026-09-19 01:49:00+00:00,espn
2026,2,JAX,,Foyesade Oluokun,LB,active,2026-09-19 00:22:00+00:00,espn
2026,2,JAX,,LeQuint Allen Jr.,RB,active,2026-09-18 21:28:00+00:00,espn
2026,2,JAX,,Brian Thomas Jr.,WR,active,2026-09-18 21:24:00+00:00,espn
2026,2,JAX,,Jakobi Meyers,WR,active,2026-09-18 21:21:00+00:00,espn
2026,2,JAX,,B.J. Green II,EDGE,unknown,2026-09-17 00:17:00+00:00,espn
2026,2,JAX,,Jack Kiser,LB,active,2026-09-17 00:13:00+00:00,espn
2026,2,JAX,,Ventrell Miller,LB,active,2026-09-16 01:40:00+00:00,espn
2026,2,JAX,,CJ Williams,WR,active,2026-09-15 00:45:00+00:00,espn
2026,2,JAX,,Nate Boerkircher,TE,active,2026-09-15 00:45:00+00:00,espn
2026,2,JAX,,Josh Cameron,WR,active,2026-09-14 22:21:00+00:00,espn
2026,2,JAX,,Travis Hunter,WR,active,2026-09-14 22:15:00+00:00,espn
2026,2,JAX,,Bryan Thomas Jr.,EDGE,active,2026-09-14 15:15:00+00:00,espn
2026,2,JAX,,Daniel Faalele,IOL,active,2026-09-14 15:15:00+00:00,espn
2026,2,JAX,,Jalen Huskey,S,active,2026-09-14 15:15:00+00:00,espn
2026,2,JAX,,Wesley Williams,EDGE,active,2026-09-14 15:15:00+00:00,espn
2026,2,JAX,,Cam Little,PK,active,2026-09-14 04:21:00+00:00,espn
2026,2,JAX,,Brenton Strange,TE,active,2026-09-14 02:36:00+00:00,espn
2026,2,JAX,,Chris Rodriguez Jr.,RB,active,2026-09-14 01:22:00+00:00,espn
2026,2,JAX,,Parker Washington,WR,active,2026-09-14 00:52:00+00:00,espn
2026,2,JAX,,Trevor Lawrence,QB,active,2026-09-13 23:55:00+00:00,espn
2026,2,JAX,,Bhayshul Tuten,RB,active,2026-09-13 22:53:00+00:00,espn
2026,2,JAX,,Tanner Koziol,TE,active,2026-09-13 16:12:00+00:00,espn
2026,2,JAX,,Quinn Ewers,QB,active,2026-09-13 16:08:00+00:00,espn
2026,2,KC,,Chris Jones,IDL,questionable,2026-09-19 00:09:00+00:00,espn
2026,2,KC,,Mansoor Delane,CB,questionable,2026-09-19 00:05:00+00:00,espn
2026,2,KC,,Cooper McDonald,LB,unknown,2026-09-17 00:38:00+00:00,espn
2026,2,KC,,Nick Bolton,LB,active,2026-09-16 02:35:00+00:00,espn
2026,2,KC,,Cyrus Allen,WR,active,2026-09-16 00:57:00+00:00,espn
2026,2,KC,,Harrison Butker,PK,active,2026-09-16 00:32:00+00:00,espn
2026,2,KC,,Noah Gray,TE,active,2026-09-16 00:31:00+00:00,espn
2026,2,KC,,Tyquan Thornton,WR,active,2026-09-16 00:31:00+00:00,espn
2026,2,KC,,Nikko Remigio,WR,active,2026-09-16 00:25:00+00:00,espn
2026,2,KC,,Jake Briningstool,TE,active,2026-09-16 00:24:00+00:00,espn
2026,2,KC,,Brashard Smith,RB,active,2026-09-16 00:23:00+00:00,espn
2026,2,KC,,Emmett Johnson,RB,active,2026-09-15 19:18:00+00:00,espn
2026,2,KC,,Xavier Worthy,WR,active,2026-09-15 04:32:00+00:00,espn
2026,2,KC,,Travis Kelce,TE,active,2026-09-15 04:26:00+00:00,espn
2026,2,KC,,Patrick Mahomes,QB,active,2026-09-15 04:12:00+00:00,espn
2026,2,KC,,Rashee Rice,WR,active,2026-09-15 03:44:00+00:00,espn
2026,2,KC,,Kenneth Walker III,RB,active,2026-09-15 03:29:00+00:00,espn
2026,2,KC,,Ashton Gillotte,EDGE,active,2026-09-11 01:02:00+00:00,espn
2026,2,KC,,Trey Smith,IOL,active,2026-09-11 00:53:00+00:00,espn
2026,2,KC,,R Mason Thomas,EDGE,active,2026-09-10 23:49:00+00:00,espn
2026,2,KC,,L'Jarius Sneed,CB,active,2026-09-10 23:44:00+00:00,espn
2026,2,KC,,Drue Tranquill,LB,active,2026-09-10 23:35:00+00:00,espn
2026,2,KC,,Alohi Gilman,S,active,2026-09-10 23:28:00+00:00,espn
2026,2,KC,,Omarr Norman-Lott,IDL,out,2026-08-31 17:45:00+00:00,espn
2026,2,KC,,Jimmy Holiday,WR,unknown,2026-08-31 17:40:00+00:00,espn
2026,2,LV,,Brock Bowers,TE,doubtful,2026-09-20 13:24:00+00:00,espn
2026,2,LV,,Aidan O'Connell,QB,out,2026-09-19 21:35:00+00:00,espn
2026,2,LV,,Cody White,WR,active,2026-09-19 20:37:00+00:00,espn
2026,2,LV,,Chris Myarick,TE,active,2026-09-19 20:30:00+00:00,espn
2026,2,LV,,Darien Porter,CB,out,2026-09-18 18:57:00+00:00,espn
2026,2,LV,,Nakobe Dean,LB,active,2026-09-16 03:25:00+00:00,espn
2026,2,LV,,Maxx Crosby,EDGE,active,2026-09-16 03:17:00+00:00,espn
2026,2,LV,,Quay Walker,LB,active,2026-09-16 02:58:00+00:00,espn
2026,2,LV,,Kwity Paye,EDGE,active,2026-09-16 02:37:00+00:00,espn
2026,2,LV,,Treydan Stukes,S,active,2026-09-16 02:29:00+00:00,espn
2026,2,LV,,Dylan Laube,RB,active,2026-09-15 01:54:00+00:00,espn
2026,2,LV,,Ian Thomas,TE,active,2026-09-15 01:50:00+00:00,espn
2026,2,LV,,Jack Bech,WR,active,2026-09-15 00:12:00+00:00,espn
2026,2,LV,,Malik Benson,WR,active,2026-09-15 00:09:00+00:00,espn
2026,2,LV,,Jalen Nailor,WR,active,2026-09-15 00:04:00+00:00,espn
2026,2,LV,,Fernando Mendoza,QB,active,2026-09-14 23:51:00+00:00,espn
2026,2,LV,,Matt Gay,PK,active,2026-09-14 15:33:00+00:00,espn
2026,2,LV,,Cody Lindenberg,LB,active,2026-09-14 15:17:00+00:00,espn
2026,2,LV,,Bryce Cabeldue,IOL,active,2026-09-14 15:17:00+00:00,espn
2026,2,LV,,Darrell Luter Jr.,CB,active,2026-09-14 15:17:00+00:00,espn
2026,2,LV,,Dalton Johnson,S,active,2026-09-14 15:17:00+00:00,espn
2026,2,LV,,JJ Pegues,IDL,active,2026-09-14 15:17:00+00:00,espn
2026,2,LV,,Michael Mayer,TE,active,2026-09-14 03:38:00+00:00,espn
2026,2,LV,,Tre Tucker,WR,active,2026-09-14 02:29:00+00:00,espn
2026,2,LV,,Mike Washington Jr.,RB,active,2026-09-14 02:29:00+00:00,espn
2026,2,LAC,,Ladd McConkey,WR,questionable,2026-09-20 10:16:00+00:00,espn
2026,2,LAC,,Trey Pipkins III,OT,out,2026-09-19 01:49:00+00:00,espn
2026,2,LAC,,Elijah Molden,CB,out,2026-09-19 00:19:00+00:00,espn
2026,2,LAC,,Deane Leonard,CB,questionable,2026-09-19 00:15:00+00:00,espn
2026,2,LAC,,Teair Tart,IDL,active,2026-09-18 20:41:00+00:00,espn
2026,2,LAC,,Dalvin Tomlinson,IDL,active,2026-09-18 20:41:00+00:00,espn
2026,2,LAC,,Derius Davis,WR,active,2026-09-16 23:56:00+00:00,espn
2026,2,LAC,,Daiyan Henley,LB,active,2026-09-16 02:45:00+00:00,espn
2026,2,LAC,,Derwin James Jr.,S,active,2026-09-16 00:42:00+00:00,espn
2026,2,LAC,,KeAndre Lambert-Smith,WR,unknown,2026-09-15 23:20:00+00:00,espn
2026,2,LAC,,Gary Jennings,WR,active,2026-09-15 23:16:00+00:00,espn
2026,2,LAC,,Kimani Vidal,RB,active,2026-09-14 23:33:00+00:00,espn
2026,2,LAC,,Oronde Gadsden,TE,active,2026-09-14 23:29:00+00:00,espn
2026,2,LAC,,David Njoku,TE,active,2026-09-14 23:22:00+00:00,espn
2026,2,LAC,,Charlie Kolar,TE,active,2026-09-14 23:16:00+00:00,espn
2026,2,LAC,,Tre' Harris,WR,active,2026-09-14 23:13:00+00:00,espn
2026,2,LAC,,Cameron Dicker,PK,active,2026-09-14 15:59:00+00:00,espn
2026,2,LAC,,Trevor Penning,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,LAC,,Logan Taylor,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,LAC,,Alex Harkey,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,LAC,,RJ Mickens,S,active,2026-09-14 15:19:00+00:00,espn
2026,2,LAC,,Keaton Mitchell,RB,active,2026-09-14 02:49:00+00:00,espn
2026,2,LAC,,Justin Herbert,QB,active,2026-09-14 02:49:00+00:00,espn
2026,2,LAC,,Omarion Hampton,RB,active,2026-09-14 01:14:00+00:00,espn
2026,2,LAC,,Quentin Johnston,WR,active,2026-09-14 01:01:00+00:00,espn
2026,2,LA,,Puka Nacua,WR,questionable,2026-09-20 10:50:00+00:00,espn
2026,2,LA,,Kamren Kinchens,S,out,2026-09-19 21:07:00+00:00,espn
2026,2,LA,,Omar Speights,LB,active,2026-09-19 21:03:00+00:00,espn
2026,2,LA,,Kam Curl,S,active,2026-09-19 20:57:00+00:00,espn
2026,2,LA,,Nate Landman,LB,active,2026-09-19 20:51:00+00:00,espn
2026,2,LA,,Aaron Donald,IDL,active,2026-09-19 19:05:00+00:00,espn
2026,2,LA,,Jordan Whittington,WR,doubtful,2026-09-19 18:50:00+00:00,espn
2026,2,LA,,Myles Garrett,EDGE,unknown,2026-09-17 18:49:00+00:00,espn
2026,2,LA,,Davis Allen,TE,active,2026-09-14 23:29:00+00:00,espn
2026,2,LA,,Bill Murray,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,LA,,Ty Simpson,QB,active,2026-09-14 15:19:00+00:00,espn
2026,2,LA,,Max Klare,TE,active,2026-09-14 15:19:00+00:00,espn
2026,2,LA,,CJ Daniels,WR,active,2026-09-14 15:19:00+00:00,espn
2026,2,LA,,Tutu Atwell,WR,active,2026-09-14 15:19:00+00:00,espn
2026,2,LA,,Kobie Turner,EDGE,active,2026-09-12 01:33:00+00:00,espn
2026,2,LA,,Byron Young,LB,active,2026-09-12 01:32:00+00:00,espn
2026,2,LA,,Jaylen Watson,CB,active,2026-09-12 01:28:00+00:00,espn
2026,2,LA,,Tyler Davis,EDGE,active,2026-09-12 01:24:00+00:00,espn
2026,2,LA,,Trent McDuffie,CB,active,2026-09-12 01:15:00+00:00,espn
2026,2,LA,,Stetson Bennett IV,QB,active,2026-09-12 00:28:00+00:00,espn
2026,2,LA,,Ronnie Rivers,RB,active,2026-09-12 00:23:00+00:00,espn
2026,2,LA,,Konata Mumpfield,WR,active,2026-09-12 00:23:00+00:00,espn
2026,2,LA,,Xavier Smith,WR,active,2026-09-12 00:21:00+00:00,espn
2026,2,LA,,Tyler Higbee,TE,active,2026-09-12 00:00:00+00:00,espn
2026,2,LA,,Terrance Ferguson,TE,active,2026-09-11 23:53:00+00:00,espn
2026,2,MIA,,Ronnie Harrison Jr.,LB,unknown,2026-09-19 21:21:00+00:00,espn
2026,2,MIA,,Chop Robinson,LB,out,2026-09-19 00:40:00+00:00,espn
2026,2,MIA,,Seydou Traore,TE,active,2026-09-18 22:04:00+00:00,espn
2026,2,MIA,,Kyle Louis,LB,unknown,2026-09-17 00:25:00+00:00,espn
2026,2,MIA,,Tucker Addington,LS,questionable,2026-09-16 23:11:00+00:00,espn
2026,2,MIA,,Jordyn Brooks,LB,active,2026-09-16 03:34:00+00:00,espn
2026,2,MIA,,Chris Johnson,CB,active,2026-09-16 01:35:00+00:00,espn
2026,2,MIA,,Jacob Rodriguez,LB,active,2026-09-16 01:26:00+00:00,espn
2026,2,MIA,,Riley Patterson,PK,active,2026-09-15 01:45:00+00:00,espn
2026,2,MIA,,Ollie Gordon II,RB,active,2026-09-15 01:44:00+00:00,espn
2026,2,MIA,,Jaylen Wright,RB,active,2026-09-15 01:42:00+00:00,espn
2026,2,MIA,,Will Kacmarek,TE,active,2026-09-15 01:40:00+00:00,espn
2026,2,MIA,,Kevin Coleman Jr.,WR,active,2026-09-14 23:46:00+00:00,espn
2026,2,MIA,,Chris Bell,WR,active,2026-09-14 23:42:00+00:00,espn
2026,2,MIA,,Greg Dulcich,TE,active,2026-09-14 23:40:00+00:00,espn
2026,2,MIA,,Reese Taylor,CB,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIA,,DJ Campbell,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIA,,Chukwuebuka Godrick,OT,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIA,,Malik Washington,WR,active,2026-09-14 03:34:00+00:00,espn
2026,2,MIA,,Caleb Douglas,WR,active,2026-09-14 03:28:00+00:00,espn
2026,2,MIA,,Malik Willis,QB,active,2026-09-14 01:55:00+00:00,espn
2026,2,MIA,,De'Von Achane,RB,active,2026-09-14 01:30:00+00:00,espn
2026,2,MIA,,Justin Joly,TE,active,2026-09-13 19:15:00+00:00,espn
2026,2,MIA,,Jalen Tolbert,WR,active,2026-09-13 19:09:00+00:00,espn
2026,2,MIA,,Brady Cook,QB,active,2026-09-13 19:04:00+00:00,espn
2026,2,MIN,,Kyle Van Noy,LB,active,2026-09-19 21:17:00+00:00,espn
2026,2,MIN,,Dillon Bell,WR,active,2026-09-19 21:12:00+00:00,espn
2026,2,MIN,,Brian O'Neill,OT,questionable,2026-09-19 01:05:00+00:00,espn
2026,2,MIN,,Andrew Van Ginkel,LB,active,2026-09-18 23:21:00+00:00,espn
2026,2,MIN,,Carson Wentz,QB,active,2026-09-18 19:02:00+00:00,espn
2026,2,MIN,,Jauan Jennings,WR,out,2026-09-18 18:55:00+00:00,espn
2026,2,MIN,,Kyler Murray,QB,out,2026-09-18 18:49:00+00:00,espn
2026,2,MIN,,Blake Cashman,LB,active,2026-09-18 00:17:00+00:00,espn
2026,2,MIN,,Demond Claiborne,RB,active,2026-09-17 00:50:00+00:00,espn
2026,2,MIN,,DeeJay Dallas,RB,active,2026-09-16 22:35:00+00:00,espn
2026,2,MIN,,Aaron Jones Sr.,RB,active,2026-09-16 20:57:00+00:00,espn
2026,2,MIN,,Jordan Mason,RB,unknown,2026-09-16 18:55:00+00:00,espn
2026,2,MIN,,Myles Price,WR,active,2026-09-15 02:03:00+00:00,espn
2026,2,MIN,,Josh Oliver,TE,active,2026-09-15 00:31:00+00:00,espn
2026,2,MIN,,Will Reichard,PK,active,2026-09-14 15:50:00+00:00,espn
2026,2,MIN,,Zemaiah Vaughn,CB,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIN,,Nick Samac,IOL,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIN,,Elijah Williams,EDGE,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIN,,Caleb Tiernan,OT,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIN,,Jakobe Thomas,S,active,2026-09-14 15:19:00+00:00,espn
2026,2,MIN,,T.J. Hockenson,TE,active,2026-09-14 03:07:00+00:00,espn
2026,2,MIN,,Jordan Addison,WR,active,2026-09-14 01:13:00+00:00,espn
2026,2,MIN,,Justin Jefferson,WR,active,2026-09-14 00:36:00+00:00,espn
2026,2,MIN,,J.J. McCarthy,QB,active,2026-09-13 19:28:00+00:00,espn
2026,2,MIN,,Isaiah Rodgers,CB,active,2026-09-12 17:05:00+00:00,espn
2026,2,NE,,Carlton Davis III,CB,out,2026-09-19 18:40:00+00:00,espn
2026,2,NE,,Dametrious Crownover,OT,out,2026-09-19 01:43:00+00:00,espn
2026,2,NE,,Dre'Mont Jones,EDGE,questionable,2026-09-19 00:16:00+00:00,espn
2026,2,NE,,Robert Spillane,LB,active,2026-09-17 23:50:00+00:00,espn
2026,2,NE,,TreVeyon Henderson,RB,active,2026-09-17 17:50:00+00:00,espn
2026,2,NE,,Kyle Williams,WR,active,2026-09-17 00:44:00+00:00,espn
2026,2,NE,,Ben Brown,IOL,questionable,2026-09-15 15:39:00+00:00,espn
2026,2,NE,,Erick Hunter,LB,active,2026-09-14 15:20:00+00:00,espn
2026,2,NE,,Karon Prunty,CB,active,2026-09-14 15:20:00+00:00,espn
2026,2,NE,,Efton Chism III,WR,active,2026-09-14 15:20:00+00:00,espn
2026,2,NE,,Walter Rouse,IOL,active,2026-09-14 15:20:00+00:00,espn
2026,2,NE,,Behren Morton,QB,active,2026-09-14 15:20:00+00:00,espn
2026,2,NE,,A.J. Brown,WR,unknown,2026-09-13 13:52:00+00:00,espn
2026,2,NE,,DaQuan Jones,IDL,active,2026-09-12 20:56:00+00:00,espn
2026,2,NE,,Christian Gonzalez,CB,active,2026-09-11 01:40:00+00:00,espn
2026,2,NE,,Kevin Byard,S,active,2026-09-11 01:34:00+00:00,espn
2026,2,NE,,Craig Woodson,S,active,2026-09-11 01:27:00+00:00,espn
2026,2,NE,,Corey Kiner,RB,active,2026-09-11 00:33:00+00:00,espn
2026,2,NE,,Eli Raridon,TE,active,2026-09-10 18:55:00+00:00,espn
2026,2,NE,,DeMario Douglas,WR,active,2026-09-10 04:56:00+00:00,espn
2026,2,NE,,Mack Hollins,WR,active,2026-09-10 04:52:00+00:00,espn
2026,2,NE,,Hunter Henry,TE,active,2026-09-10 04:48:00+00:00,espn
2026,2,NE,,Romeo Doubs,WR,active,2026-09-10 04:40:00+00:00,espn
2026,2,NE,,Rhamondre Stevenson,RB,active,2026-09-10 04:32:00+00:00,espn
2026,2,NE,,Andy Borregales,PK,active,2026-09-10 04:13:00+00:00,espn
2026,2,NO,,Chase Young,EDGE,questionable,2026-09-20 13:01:00+00:00,espn
2026,2,NO,,Chris Olave,WR,questionable,2026-09-20 10:38:00+00:00,espn
2026,2,NO,,Kevin Austin Jr.,WR,active,2026-09-19 18:19:00+00:00,espn
2026,2,NO,,Zach Wood,LS,unknown,2026-09-19 03:01:00+00:00,espn
2026,2,NO,,CJ Donaldson,RB,active,2026-09-19 03:00:00+00:00,espn
2026,2,NO,,Christen Miller,IDL,questionable,2026-09-19 00:00:00+00:00,espn
2026,2,NO,,Cameron Jordan,EDGE,active,2026-09-18 23:51:00+00:00,espn
2026,2,NO,,Oscar Delp,TE,active,2026-09-18 23:18:00+00:00,espn
2026,2,NO,,Juwan Johnson,TE,active,2026-09-18 18:28:00+00:00,espn
2026,2,NO,,Isaiah Stalbird,LB,doubtful,2026-09-18 18:22:00+00:00,espn
2026,2,NO,,Alvin Kamara,RB,active,2026-09-17 20:44:00+00:00,espn
2026,2,NO,,Kaden Elliss,LB,active,2026-09-16 02:21:00+00:00,espn
2026,2,NO,,Jonas Sanker,S,active,2026-09-16 01:46:00+00:00,espn
2026,2,NO,,Daniel Carlson,PK,active,2026-09-15 00:33:00+00:00,espn
2026,2,NO,,Kendre Miller,RB,active,2026-09-14 21:20:00+00:00,espn
2026,2,NO,,Bryce Lance,WR,active,2026-09-14 21:19:00+00:00,espn
2026,2,NO,,Mason Murphy,OT,active,2026-09-14 15:20:00+00:00,espn
2026,2,NO,,Khristian Boyd,IDL,active,2026-09-14 15:20:00+00:00,espn
2026,2,NO,,John Ridgeway III,IDL,active,2026-09-14 15:20:00+00:00,espn
2026,2,NO,,Zach Wilson,QB,active,2026-09-14 15:20:00+00:00,espn
2026,2,NO,,Noah Fant,TE,active,2026-09-14 00:20:00+00:00,espn
2026,2,NO,,Tyler Shough,QB,active,2026-09-13 22:53:00+00:00,espn
2026,2,NO,,Travis Etienne Jr.,RB,active,2026-09-13 22:45:00+00:00,espn
2026,2,NO,,Devaughn Vele,WR,active,2026-09-13 22:26:00+00:00,espn
2026,2,NO,,Treyton Welch,TE,active,2026-09-12 18:23:00+00:00,espn
2026,2,NYG,,Andrew Thomas,OT,active,2026-09-19 20:05:00+00:00,espn
2026,2,NYG,,Francis Mauigoa,OT,active,2026-09-19 20:03:00+00:00,espn
2026,2,NYG,,Greg Newsome II,CB,active,2026-09-19 19:49:00+00:00,espn
2026,2,NYG,,Deonte Banks,CB,questionable,2026-09-19 19:44:00+00:00,espn
2026,2,NYG,,Chauncey Golston,EDGE,active,2026-09-19 19:35:00+00:00,espn
2026,2,NYG,,Paulson Adebo,CB,unknown,2026-09-19 00:15:00+00:00,espn
2026,2,NYG,,Tyrone Tracy Jr.,RB,active,2026-09-17 23:34:00+00:00,espn
2026,2,NYG,,Micah McFadden,LB,questionable,2026-09-17 21:35:00+00:00,espn
2026,2,NYG,,Tremaine Edmunds,LB,active,2026-09-16 02:41:00+00:00,espn
2026,2,NYG,,Dominic Zvada,PK,active,2026-09-15 02:26:00+00:00,espn
2026,2,NYG,,Odell Beckham Jr.,WR,active,2026-09-15 01:44:00+00:00,espn
2026,2,NYG,,Devin Singletary,RB,active,2026-09-15 01:34:00+00:00,espn
2026,2,NYG,,Theo Johnson,TE,active,2026-09-15 01:24:00+00:00,espn
2026,2,NYG,,Darnell Mooney,WR,active,2026-09-15 01:15:00+00:00,espn
2026,2,NYG,,Malachi Fields,WR,active,2026-09-15 01:08:00+00:00,espn
2026,2,NYG,,Nic Jones,CB,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,J.C. Davis,OT,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,Bobby Jamison-Travis,IDL,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,Thomas Fidone II,TE,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,Najee Harris,RB,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,Jason Pinnock,S,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYG,,Isaiah Likely,TE,active,2026-09-14 04:38:00+00:00,espn
2026,2,NYG,,Jaxson Dart,QB,active,2026-09-14 04:15:00+00:00,espn
2026,2,NYG,,Malik Nabers,WR,active,2026-09-14 04:10:00+00:00,espn
2026,2,NYG,,Cam Skattebo,RB,active,2026-09-14 04:07:00+00:00,espn
2026,2,NYJ,,Jason Sanders,PK,active,2026-09-19 20:25:00+00:00,espn
2026,2,NYJ,,Omar Cooper Jr.,WR,unknown,2026-09-19 16:24:00+00:00,espn
2026,2,NYJ,,Joseph Ossai,EDGE,out,2026-09-19 00:59:00+00:00,espn
2026,2,NYJ,,Will McDonald IV,EDGE,questionable,2026-09-18 23:18:00+00:00,espn
2026,2,NYJ,,Kene Nwangwu,RB,out,2026-09-18 21:27:00+00:00,espn
2026,2,NYJ,,Minkah Fitzpatrick,S,out,2026-09-18 21:21:00+00:00,espn
2026,2,NYJ,,D'Angelo Ponds,CB,active,2026-09-17 23:47:00+00:00,espn
2026,2,NYJ,,Jamien Sherwood,LB,active,2026-09-17 23:35:00+00:00,espn
2026,2,NYJ,,Demario Davis,LB,active,2026-09-16 02:34:00+00:00,espn
2026,2,NYJ,,Isaiah Davis,RB,active,2026-09-15 01:31:00+00:00,espn
2026,2,NYJ,,Jeremy Ruckert,TE,active,2026-09-15 01:26:00+00:00,espn
2026,2,NYJ,,Mason Taylor,TE,active,2026-09-14 22:48:00+00:00,espn
2026,2,NYJ,,Adonai Mitchell,WR,active,2026-09-14 22:45:00+00:00,espn
2026,2,NYJ,,Isaiah Williams,WR,active,2026-09-14 22:44:00+00:00,espn
2026,2,NYJ,,Braelon Allen,RB,active,2026-09-14 22:36:00+00:00,espn
2026,2,NYJ,,Trevin Wallace,LB,active,2026-09-14 15:21:00+00:00,espn
2026,2,NYJ,,Geno Smith,QB,active,2026-09-14 00:54:00+00:00,espn
2026,2,NYJ,,Kenyon Sadiq,TE,active,2026-09-14 00:46:00+00:00,espn
2026,2,NYJ,,Garrett Wilson,WR,active,2026-09-13 20:43:00+00:00,espn
2026,2,NYJ,,Breece Hall,RB,active,2026-09-13 20:40:00+00:00,espn
2026,2,NYJ,,Jarvis Brownlee Jr.,CB,active,2026-09-13 19:20:00+00:00,espn
