game_id,home_expected_qb_epa,home_baseline_qb_epa,home_expected_qb_name,home_baseline_qb_name,home_depth_chart_date,home_qb_context_source,home_baseline_qb_source,home_qb_context_confidence,away_expected_qb_epa,away_baseline_qb_epa,away_expected_qb_name,away_baseline_qb_name,away_depth_chart_date,away_qb_context_source,away_baseline_qb_source,away_qb_context_confidence
2026_02_DET_BUF,0.12167505237406138,0.14541815670166336,Josh Allen,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.1312410310453157,0.12557270066625478,Jared Goff,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_CAR_ATL,0.03877031634609346,-0.03711387293012123,Tua Tagovailoa,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,availability-filtered+embedded-baseline,-0.03040038586032586,-0.03570338048913782,Bryce Young,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_CIN_HOU,-0.011780164732968095,-0.03254939233743132,C.J. Stroud,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.0642436184160042,0.011712779558837549,Joe Burrow,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_CLE_TB,-0.0004510321891409727,-0.011276020609533513,Baker Mayfield,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.10519109679547259,-0.22789898677641743,Deshaun Watson,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_GB_NYJ,-0.0684056203486635,-0.12362458533477151,Geno Smith,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.12262045054755134,0.11363264338406426,Jordan Love,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_MIN_CHI,0.05957559106573188,0.05475378247393749,Caleb Williams,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.03507317693664798,-0.1139561827268779,Carson Wentz,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,availability-filtered+embedded-baseline
2026_02_NO_BAL,0.0656792550441241,0.03282847985666465,Lamar Jackson,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.0231516746311632,-0.050221028634844574,Tyler Shough,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_PHI_TEN,-0.12670107660653956,-0.14830680320611184,Cam Ward,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.027460076641154452,0.020153096309383396,Jalen Hurts,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_PIT_NE,0.025992246495979705,0.012008235757752317,Drake Maye,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.0631829014556502,-0.06586803133093624,Aaron Rodgers,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_JAX_DEN,0.0259279901587642,-0.00646702152451083,Bo Nix,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.07240825669775465,0.07751777668062577,Trevor Lawrence,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_LV_LAC,-0.03307724886696181,-0.08730304782004228,Justin Herbert,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.0043515202632863174,-0.1358298803348267,Kirk Cousins,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_MIA_SF,0.08030481016627745,0.06949250463130513,Brock Purdy,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.012580892159605702,-0.022398444870762306,Malik Willis,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_SEA_ARI,-0.019637561531843144,0.0031831068833115556,Jacoby Brissett,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.0713115827560947,0.05731222384131791,Drew Lock,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,availability-filtered+embedded-baseline
2026_02_WAS_DAL,0.09718727842747601,0.07703963481428772,Dak Prescott,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.011008179241689436,-0.0011763509244999031,Jayden Daniels,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_IND_KC,0.05340795816531028,-0.027296483385121667,Patrick Mahomes,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,-0.028638421326459433,-0.05255002666355751,Daniel Jones,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
2026_02_NYG_LA,0.11474768999246729,0.1131135690503189,Matthew Stafford,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline,0.0296364251008044,0.004464730233310242,Jaxson Dart,Embedded team QB,2026-09-20 12:14:30+00:00,nflverse-depth-chart,recency-dropback-weighted-team-qb,depth-chart+embedded-baseline
